GKZ,Name,Wahlberechtigte,abgegeben,gültig,ungültig,spoe,oevp,fpoe,gruene,frank,neos,bzoe,kpoe,pirat,cpoe,wandl,slp,euaus,m
G50417,Radstadt,3360,2276,2232,44,460,692,643,176,107,71,73,3,7,0,0,0,0,0
G50418,Sankt Johann im Pongau,7849,5419,5299,120,1198,1364,1493,599,239,204,163,13,26,0,0,0,0,0
G50419,Sankt Martin am Tennengebirge,1176,859,834,25,220,271,204,40,31,25,36,5,2,0,0,0,0,0
G50420,Sankt Veit im Pongau,2812,2122,2070,52,495,603,548,180,97,67,60,10,10,0,0,0,0,0
G50421,Schwarzach im Pongau,2641,1782,1744,38,838,216,372,150,63,60,30,6,9,0,0,0,0,0
G50422,Untertauern,337,200,197,3,32,72,53,8,16,4,12,0,0,0,0,0,0,0
G50423,Wagrain,2282,1617,1570,47,254,549,459,108,80,52,60,5,3,0,0,0,0,0
G50424,Werfen,2295,1564,1536,28,454,306,452,131,62,52,60,4,15,0,0,0,0,0
G50425,Werfenweng,663,476,465,11,45,167,147,41,23,19,20,1,2,0,0,0,0,0
G50501,Göriach,292,231,229,2,51,103,46,14,6,5,4,0,0,0,0,0,0,0
G50502,Lessach,452,318,309,9,59,141,64,19,9,7,9,0,1,0,0,0,0,0
G50503,Mariapfarr,1877,1201,1169,32,292,351,266,90,62,53,43,9,3,0,0,0,0,0
G50504,Mauterndorf,1310,796,774,22,146,243,208,68,48,22,29,5,5,0,0,0,0,0
G50505,Muhr,451,340,338,2,79,116,128,4,3,1,7,0,0,0,0,0,0,0
G50506,Ramingstein,964,652,639,13,210,189,162,31,27,8,10,2,0,0,0,0,0,0
G50507,Sankt Andrä im Lungau,609,418,411,7,112,163,77,22,17,6,9,1,4,0,0,0,0,0
G50508,Sankt Margarethen im Lungau,590,415,408,7,126,109,103,29,14,11,8,1,7,0,0,0,0,0
G50509,Sankt Michael im Lungau,2746,1872,1842,30,507,514,467,121,107,57,62,3,4,0,0,0,0,0
G50510,Tamsweg,4576,2840,2783,57,522,885,771,261,135,75,111,15,8,0,0,0,0,0
G50511,Thomatal,280,218,215,3,46,54,77,14,10,3,7,2,2,0,0,0,0,0
G50512,Tweng,192,102,102,0,18,40,30,2,5,5,2,0,0,0,0,0,0,0
G50513,Unternberg,766,553,544,9,126,193,145,33,18,11,13,3,2,0,0,0,0,0
G50514,Weißpriach,258,207,205,2,55,71,51,14,7,1,5,1,0,0,0,0,0,0
G50515,Zederhaus,956,715,701,14,96,332,195,27,24,7,18,1,1,0,0,0,0,0
G50601,Bramberg am Wildkogel,3176,2193,2117,76,698,646,430,121,120,49,40,7,6,0,0,0,0,0
G50602,Bruck an der Großglocknerstraße,3359,2165,2120,45,571,422,625,240,122,66,47,10,17,0,0,0,0,0
G50603,Dienten am Hochkönig,615,470,448,22,140,167,98,11,11,9,11,0,1,0,0,0,0,0
G50604,Fusch an der Großglocknerstraße,540,405,391,14,87,116,107,34,19,9,15,2,2,0,0,0,0,0
G50605,Hollersbach im Pinzgau,891,687,668,19,173,264,122,45,38,9,15,0,2,0,0,0,0,0
G50606,Kaprun,2189,1410,1383,27,469,332,267,148,74,39,42,6,6,0,0,0,0,0
G50607,Krimml,656,439,427,12,130,154,79,17,27,10,8,2,0,0,0,0,0,0
G50608,Lend,1146,839,820,19,352,142,185,48,48,14,20,6,5,0,0,0,0,0
G50609,Leogang,2410,1810,1751,59,540,626,261,150,72,46,42,2,12,0,0,0,0,0
G50610,Lofer,1527,1030,999,31,167,351,232,129,49,41,26,0,4,0,0,0,0,0
G50611,Maishofen,2484,1653,1618,35,321,506,398,183,86,66,43,9,6,0,0,0,0,0
G50612,Maria Alm am Steinernen Meer,1556,1067,1038,29,187,385,230,89,68,45,29,2,3,0,0,0,0,0
G50613,Mittersill,3945,2569,2519,50,603,640,687,187,236,90,59,4,13,0,0,0,0,0
G50614,Neukirchen am Großvenediger,2042,1295,1255,40,378,373,253,83,75,50,28,8,7,0,0,0,0,0
G50615,Niedernsill,1989,1396,1358,38,362,330,385,121,73,50,31,1,5,0,0,0,0,0
G50616,Piesendorf,2801,1826,1780,46,410,517,431,180,116,51,48,12,15,0,0,0,0,0
G50617,Rauris,2408,1681,1651,30,318,549,465,108,100,34,61,5,11,0,0,0,0,0
G50618,Saalbach-Hinterglemm,2100,1402,1378,24,195,538,403,81,71,47,35,3,5,0,0,0,0,0
G50619,Saalfelden am Steinernen Meer,11897,7736,7532,204,2290,1448,1802,913,415,322,262,31,49,0,0,0,0,0
G50620,Sankt Martin bei Lofer,863,610,584,26,129,205,101,79,28,16,23,0,3,0,0,0,0,0
G50621,Stuhlfelden,1228,914,898,16,233,252,247,59,57,20,24,1,5,0,0,0,0,0
G50622,Taxenbach,2165,1508,1471,37,344,450,378,101,107,43,37,4,7,0,0,0,0,0
G50623,Unken,1458,1013,989,24,211,294,295,83,54,21,20,2,9,0,0,0,0,0
G50624,Uttendorf,2263,1578,1528,50,565,359,333,101,67,37,53,5,8,0,0,0,0,0
G50625,Viehhofen,454,310,307,3,54,72,128,19,18,8,8,0,0,0,0,0,0,0
G50626,Wald im Pinzgau,914,576,567,9,150,205,129,31,24,10,17,0,1,0,0,0,0,0
G50627,Weißbach bei Lofer,310,218,207,11,37,80,38,19,11,8,9,1,4,0,0,0,0,0
G50628,Zell am See,6678,4078,4005,73,1225,847,974,419,225,163,116,12,24,0,0,0,0,0
G60101,Graz,196557,115274,113885,1389,21795,18369,23590,23220,8433,7909,4485,3971,1836,277,0,0,0,0
G60301,Aibl,1177,795,785,10,132,256,228,40,71,13,39,0,1,5,0,0,0,0
G60302,Deutschlandsberg,6655,3840,3774,66,1317,578,776,359,346,113,167,62,32,24,0,0,0,0
G60303,Eibiswald,1187,760,747,13,196,153,193,51,71,17,54,3,6,3,0,0,0,0
G60305,Frauental an der Laßnitz,2413,1546,1525,21,642,206,322,105,126,47,52,14,9,2,0,0,0,0
G60306,Freiland bei Deutschlandsberg,124,90,87,3,11,27,26,7,10,2,3,0,1,0,0,0,0,0
G60307,Bad Gams,1926,1256,1234,22,337,209,302,86,164,43,73,10,9,1,0,0,0,0
G60308,Garanas,223,178,177,1,22,67,38,9,26,3,12,0,0,0,0,0,0,0
G60309,Georgsberg,1239,892,869,23,120,216,241,66,116,40,60,4,3,3,0,0,0,0
G60310,Greisdorf,844,597,593,4,94,184,151,39,72,24,24,3,2,0,0,0,0,0
G60311,Gressenberg,241,170,170,0,40,48,44,6,20,4,6,1,1,0,0,0,0,0
G60312,Groß Sankt Florian,2378,1547,1523,24,352,482,299,125,156,29,64,6,4,6,0,0,0,0
G60313,Großradl,1190,842,818,24,162,218,261,20,95,5,50,1,4,2,0,0,0,0
G60314,Gundersdorf,342,241,240,1,42,65,68,18,32,5,6,1,3,0,0,0,0,0
G60315,Hollenegg,1780,1225,1207,18,374,205,334,59,129,38,55,9,1,3,0,0,0,0
G60316,Kloster,167,119,118,1,28,30,24,9,19,0,7,0,1,0,0,0,0,0
G60318,Lannach,2726,1792,1761,31,391,303,477,157,225,78,83,26,13,8,0,0,0,0
G60319,Limberg bei Wies,767,517,513,4,194,59,152,20,54,13,14,3,4,0,0,0,0,0
G60320,Marhof,901,633,619,14,125,110,185,49,92,16,40,2,0,0,0,0,0,0
G60321,Osterwitz,123,92,92,0,18,25,16,3,16,4,7,1,1,1,0,0,0,0
G60322,Pitschgau,1321,881,865,16,326,164,227,26,86,8,20,4,3,1,0,0,0,0
G60323,Pölfing-Brunn,1397,887,878,9,325,143,235,44,70,17,37,5,2,0,0,0,0,0
G60324,Preding,1434,918,900,18,236,181,240,66,108,24,29,10,4,2,0,0,0,0
G60325,Rassach,1182,773,752,21,124,214,195,59,89,23,35,6,5,2,0,0,0,0
G60326,Sankt Josef (Weststeiermark),1171,851,838,13,193,198,211,77,92,24,23,11,5,4,0,0,0,0
G60327,Sankt Martin im Sulmtal,1511,1047,1030,17,201,266,292,57,145,20,41,2,4,2,0,0,0,0
G60328,Sankt Oswald ob Eibiswald,469,292,290,2,83,66,84,9,25,13,7,2,1,0,0,0,0,0
G60329,Sankt Peter im Sulmtal,1123,719,701,18,150,183,213,43,64,13,29,3,1,2,0,0,0,0
G60330,Sankt Stefan ob Stainz,1815,1211,1191,20,248,266,322,84,146,44,49,12,4,16,0,0,0,0
G60331,Schwanberg,1688,1142,1118,24,369,201,267,96,107,23,39,7,6,3,0,0,0,0
G60332,Soboth,289,207,198,9,82,46,37,10,15,0,6,1,1,0,0,0,0,0
G60333,Stainz,2070,1270,1253,17,261,274,293,122,145,51,72,19,11,5,0,0,0,0
G60334,Stainztal,1190,812,792,20,165,193,232,56,90,20,21,4,6,5,0,0,0,0
G60335,Stallhof,437,293,284,9,83,31,88,28,32,7,9,3,1,2,0,0,0,0
G60336,Sulmeck-Greith,1162,844,830,14,235,215,194,34,91,21,28,7,1,4,0,0,0,0
G60338,Trahütten,331,215,211,4,40,59,61,14,21,5,7,1,3,0,0,0,0,0
G60339,Unterbergla,1138,773,761,12,169,215,211,23,83,19,26,11,2,2,0,0,0,0
G60340,Wernersdorf,537,363,359,4,82,83,105,14,38,9,25,0,2,1,0,0,0,0
G60341,Wettmannstätten,1293,894,880,14,214,231,234,38,94,25,26,6,6,6,0,0,0,0
G60342,Wielfresen,496,342,338,4,63,112,101,15,30,4,10,3,0,0,0,0,0,0
G60343,Wies,1960,1268,1254,14,345,305,328,70,107,24,54,8,8,5,0,0,0,0
G60601,Attendorf,1514,964,950,14,173,194,267,106,99,43,47,13,6,2,0,0,0,0
G60602,Brodingberg,1042,764,752,12,93,129,217,74,157,38,22,12,4,6,0,0,0,0
G60603,Deutschfeistritz,3047,2072,2045,27,511,329,667,127,203,58,89,38,20,3,0,0,0,0
G60604,Dobl,1354,942,925,17,120,269,267,70,90,46,42,7,9,5,0,0,0,0
G60605,Edelsgrub,568,387,376,11,51,92,105,39,50,13,15,8,2,1,0,0,0,0
G60606,Eggersdorf bei Graz,1674,1124,1105,19,199,248,282,127,140,35,47,10,9,8,0,0,0,0
G60607,Eisbach,2411,1809,1793,16,429,282,541,202,163,60,75,19,17,5,0,0,0,0
G60608,Feldkirchen bei Graz,4280,2604,2590,14,576,422,853,213,291,72,97,40,22,4,0,0,0,0
G60609,Fernitz,2695,1849,1826,23,370,431,469,176,200,72,66,26,8,8,0,0,0,0
G60610,Frohnleiten,4932,3484,3418,66,1239,477,789,288,293,122,129,39,30,12,0,0,0,0
G60611,Gössendorf,3004,1956,1945,11,464,278,640,163,182,77,94,27,14,6,0,0,0,0
G60612,Grambach,1369,992,980,12,217,188,252,126,90,46,41,11,7,2,0,0,0,0
G60613,Gratkorn,6169,3960,3918,42,1196,398,1275,346,375,116,118,69,21,4,0,0,0,0
G60614,Gratwein,2966,2065,2045,20,626,163,599,230,194,85,88,34,19,7,0,0,0,0
G60615,Großstübing,294,219,218,1,43,75,66,4,13,2,7,6,2,0,0,0,0,0
G60616,Gschnaidt,293,188,188,0,21,54,91,4,11,1,5,1,0,0,0,0,0,0
G60617,Hart bei Graz,3685,2417,2389,28,511,390,480,424,236,157,112,46,24,9,0,0,0,0
G60618,Haselsdorf-Tobelbad,1132,745,737,8,235,106,181,64,77,30,30,8,4,2,0,0,0,0
G60619,Hausmannstätten,2351,1606,1589,17,297,362,329,220,206,81,63,14,12,5,0,0,0,0
G60620,Hitzendorf,2996,2080,2054,26,444,473,540,205,216,70,70,24,10,2,0,0,0,0
G60621,Höf-Präbach,1127,840,815,25,127,84,220,98,117,80,41,18,13,17,0,0,0,0
G60622,Judendorf-Straßengel,4646,3222,3188,34,881,385,810,407,275,163,143,76,32,16,0,0,0,0
G60623,Kainbach bei Graz,2284,1320,1292,28,210,329,275,194,126,58,40,37,15,8,0,0,0,0
G60624,Kalsdorf bei Graz,4562,2809,2769,40,734,398,910,204,300,87,77,31,20,8,0,0,0,0
G60625,Krumegg,1199,822,814,8,106,237,189,54,137,31,45,7,5,3,0,0,0,0
G60626,Kumberg,2962,1965,1940,25,240,373,398,338,341,108,91,26,13,12,0,0,0,0
G60627,Langegg bei Graz,686,486,477,9,73,144,97,40,61,19,31,7,3,2,0,0,0,0
G60628,Laßnitzhöhe,2149,1428,1400,28,255,307,256,235,143,81,72,24,22,5,0,0,0,0
G60629,Lieboch,3909,2461,2432,29,653,307,679,251,259,99,120,37,16,11,0,0,0,0
G60630,Mellach,1028,716,707,9,143,108,236,67,84,15,36,10,7,1,0,0,0,0
G60631,Nestelbach bei Graz,927,640,632,8,102,141,174,64,66,31,35,8,9,2,0,0,0,0
G60632,Peggau,1652,1100,1089,11,305,128,392,64,104,31,30,23,7,5,0,0,0,0
G60633,Pirka,2591,1709,1695,14,383,218,530,140,199,87,90,26,18,4,0,0,0,0
G60634,Hart-Purgstall,1338,930,915,15,111,193,265,63,166,37,42,23,5,10,0,0,0,0
G60635,Raaba,1724,1220,1209,11,288,219,307,140,105,59,57,23,8,3,0,0,0,0
G60636,Röthelstein,173,141,141,0,34,28,44,11,13,1,7,2,0,1,0,0,0,0
G60637,Rohrbach-Steinberg,1191,808,800,8,198,133,245,72,88,20,25,10,6,3,0,0,0,0
G60639,Sankt Bartholomä,1143,803,794,9,166,233,190,61,85,17,30,8,4,0,0,0,0,0
G60640,Sankt Marein bei Graz,1086,739,725,14,99,162,166,112,90,33,29,19,6,9,0,0,0,0
G60641,Sankt Oswald bei Plankenwarth,1030,683,675,8,210,123,156,63,67,29,15,10,2,0,0,0,0,0
G60642,Sankt Radegund bei Graz,1711,1108,1087,21,220,244,196,182,115,46,49,27,7,1,0,0,0,0
G60643,Schrems bei Frohnleiten,482,363,361,2,88,84,97,27,28,11,23,1,0,2,0,0,0,0
G60644,Seiersberg,5678,3784,3731,53,891,528,983,416,377,206,205,79,32,14,0,0,0,0
G60645,Semriach,2604,1863,1843,20,302,553,586,104,155,53,60,17,7,6,0,0,0,0
G60646,Stattegg,2235,1510,1493,17,262,320,322,259,138,85,53,28,22,4,0,0,0,0
G60647,Stiwoll,599,440,435,5,109,97,130,28,39,10,15,6,0,1,0,0,0,0
G60648,Thal,1760,1207,1190,17,289,180,313,183,102,56,34,16,15,2,0,0,0,0
G60649,Tulwitz,424,340,337,3,44,158,58,12,36,11,13,3,1,1,0,0,0,0
G60650,Tyrnau,123,95,91,4,20,35,23,4,5,2,1,1,0,0,0,0,0,0
G60651,Übelbach,1733,1176,1163,13,348,312,287,54,77,25,36,14,10,0,0,0,0,0
G60652,Unterpremstätten,3133,1864,1839,25,384,336,548,199,195,82,60,17,14,4,0,0,0,0
G60653,Vasoldsberg,3488,2379,2349,30,413,452,701,226,314,78,120,20,17,8,0,0,0,0
G60654,Weinitzen,2123,1406,1394,12,206,283,345,187,207,75,46,21,19,5,0,0,0,0
G60655,Werndorf,1779,1210,1190,20,358,175,338,69,133,41,54,12,10,0,0,0,0,0
G60656,Wundschuh,1236,978,956,22,154,372,217,57,70,26,42,9,5,4,0,0,0,0
G60657,Zettling,1228,856,843,13,141,179,302,47,90,13,51,16,3,1,0,0,0,0
G60658,Zwaring-Pöls,1239,951,932,19,119,383,229,49,78,20,31,12,9,2,0,0,0,0
G61001,Allerheiligen bei Wildon,1195,805,788,17,118,236,197,88,92,23,25,5,4,0,0,0,0,0
G61002,Arnfels,864,547,542,5,117,141,152,31,59,26,12,1,3,0,0,0,0,0
G61003,Berghausen,519,328,324,4,83,63,114,10,26,14,11,1,2,0,0,0,0,0
G61004,Breitenfeld am Tannenriegel,175,139,136,3,20,46,48,4,11,1,6,0,0,0,0,0,0,0
G61005,Ehrenhausen,855,549,544,5,167,120,140,34,55,15,11,1,1,0,0,0,0,0
G61006,Eichberg-Trautenburg,652,472,467,5,61,157,159,11,50,6,15,3,3,2,0,0,0,0
G61007,Empersdorf,1096,800,785,15,130,190,240,50,93,23,34,13,4,8,0,0,0,0
G61008,Gabersdorf,937,634,620,14,79,227,185,26,67,9,20,2,4,1,0,0,0,0
G61009,Gamlitz,2592,1815,1784,31,472,487,507,56,164,31,43,7,12,5,0,0,0,0
G61010,Glanz an der Weinstraße,1148,698,686,12,103,202,220,25,88,13,32,2,1,0,0,0,0,0
G61011,Gleinstätten,1176,802,789,13,158,239,205,48,88,16,27,4,2,2,0,0,0,0
G61012,Gralla,1704,1164,1152,12,392,150,363,56,109,29,37,10,6,0,0,0,0,0
G61013,Großklein,1894,1302,1290,12,246,344,402,77,131,32,45,6,3,4,0,0,0,0
G61014,Hainsdorf im Schwarzautal,241,187,185,2,20,80,45,7,25,1,7,0,0,0,0,0,0,0
G61015,Heiligenkreuz am Waasen,1571,1010,993,17,157,253,272,89,141,31,31,10,5,4,0,0,0,0
G61016,Heimschuh,1658,1168,1149,19,261,297,318,57,120,27,59,6,4,0,0,0,0,0
G61017,Hengsberg,1149,775,758,17,153,191,225,58,77,13,25,5,6,5,0,0,0,0
G61018,Kaindorf an der Sulm,2106,1279,1260,19,396,224,341,84,133,29,35,11,6,1,0,0,0,0
G61019,Kitzeck im Sausal,1019,720,713,7,154,161,255,33,79,7,16,1,7,0,0,0,0,0
G61020,Lang,1001,762,749,13,164,268,159,63,54,16,18,3,4,0,0,0,0,0
G61021,Lebring-Sankt Margarethen,1655,1092,1078,14,279,296,231,69,109,34,40,14,3,3,0,0,0,0
